iter	AUC	CrossEntropy
788	0.747073843	0.6065677827
789	0.7470897206	0.6065533825
790	0.7471063331	0.6065386608
791	0.7471235384	0.6065250232
792	0.7471401773	0.6065113923
793	0.7471586416	0.6064967612
794	0.7471755683	0.606482018
795	0.7471940762	0.6064655577
796	0.7472089254	0.6064512016
797	0.747218567	0.6064365253
798	0.747230912	0.6064219067
799	0.7472465519	0.6064091789
800	0.7472537246	0.6063950122
801	0.7472677689	0.6063814485
802	0.7472664849	0.606367364
803	0.7472828259	0.6063540336
804	0.7472983705	0.6063392227
805	0.7473138128	0.6063234222
806	0.7473302921	0.606308607
807	0.7473449356	0.6062948515
808	0.7473497833	0.606281275
809	0.7473638431	0.6062666679
810	0.7473800291	0.6062530545
811	0.7473934595	0.6062393541
812	0.7474098839	0.6062233773
813	0.7474251915	0.6062101593
814	0.7474363577	0.6061965072
815	0.7474438276	0.606180403
816	0.7474598029	0.6061658932
817	0.7474664245	0.6061514752
818	0.7474833783	0.6061370052
819	0.7475010007	0.6061229079
820	0.7475138242	0.6061100447
821	0.7475233579	0.6060953076
822	0.7475377925	0.6060817312
823	0.7475518614	0.6060691298
824	0.7475690914	0.606055989
825	0.7475832287	0.606042929
826	0.7475849304	0.6060271233
827	0.7476016512	0.6060124548
828	0.747616326	0.6059993048
829	0.7476299548	0.6059848315
830	0.7476410232	0.6059721217
831	0.747655269	0.6059597165
832	0.7476672904	0.6059460498
833	0.7476848701	0.6059322085
834	0.7477016864	0.6059183114
835	0.7477193282	0.6059052554
836	0.7477347707	0.6058907705
837	0.7477438495	0.6058781171
838	0.7477590829	0.6058644339
839	0.7477721968	0.6058510456
840	0.7477856686	0.6058383217
841	0.7477944832	0.6058255744
842	0.7478075621	0.6058124934
843	0.7478194122	0.6057995744
844	0.7478333036	0.6057872107
845	0.7478461706	0.605774079
846	0.7478561906	0.60576099
847	0.7478743747	0.6057471108
848	0.7478842336	0.6057347606
849	0.7478924056	0.6057214743
850	0.7479032936	0.6057086552
851	0.7479177814	0.6056956839
852	0.7479334325	0.6056823843
853	0.7479443874	0.605669388
854	0.7479565637	0.6056553561
855	0.7479732307	0.6056422085
856	0.7479875881	0.6056297568
857	0.7479983293	0.6056177776
858	0.7480109625	0.6056055568
859	0.7480216251	0.6055915953
860	0.7480205284	0.6055708014
861	0.7480345096	0.605557432
862	0.7480505201	0.605544125
863	0.7480649949	0.605531756
864	0.7480782721	0.6055189043
865	0.7480897516	0.605506232
866	0.7481018371	0.6054947539
867	0.7481132852	0.6054824405
868	0.7481240038	0.6054702916
869	0.7481372368	0.6054573336
870	0.7481502508	0.6054450675
871	0.7481609297	0.6054329903
872	0.7481753463	0.6054208942
873	0.748192439	0.6054066265
874	0.748205874	0.6053932617
875	0.7482164623	0.6053805417
876	0.7482329545	0.6053657938
877	0.7482437516	0.6053525805
878	0.7482530009	0.605340926
879	0.7482654224	0.6053275598
880	0.7482790339	0.6053140869
